Type,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,Hour,DayOfWeek,Month,Severity_Heavy,Severity_Light,Severity_Moderate,Severity_Severe,Severity_UNK,Duration,Season
Rain,2019-03-13 02:43:00,2019-03-13 04:00:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,2,3,False,True,False,False,False,1.2833333333333334,Spring
Rain,2019-03-13 04:29:00,2019-03-13 04:43:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,2,3,False,True,False,False,False,0.2333333333333333,Spring
Snow,2019-03-13 05:04:00,2019-03-13 05:30:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,2,3,False,True,False,False,False,0.4333333333333333,Spring
Rain,2019-03-13 05:30:00,2019-03-13 08:50:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,2,3,False,True,False,False,False,3.333333333333333,Spring
Rain,2019-03-13 09:03:00,2019-03-13 10:30:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,2,3,False,True,False,False,False,1.45,Spring
Rain,2019-03-13 11:03:00,2019-03-13 12:09:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,2,3,False,True,False,False,False,1.1,Spring
Snow,2019-03-13 12:09:00,2019-03-13 12:24:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,2,3,False,True,False,False,False,0.25,Spring
Rain,2019-03-13 12:24:00,2019-03-13 12:43:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,2,3,False,True,False,False,False,0.3166666666666666,Spring
Fog,2019-03-13 13:23:00,2019-03-13 16:20:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,2,3,False,False,False,True,False,2.95,Spring
Rain,2019-03-13 16:20:00,2019-03-13 16:45:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,2,3,False,True,False,False,False,0.4166666666666667,Spring
Fog,2019-03-13 16:45:00,2019-03-13 18:44:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,2,3,False,False,False,True,False,1.9833333333333332,Spring
Rain,2019-03-13 18:44:00,2019-03-13 19:43:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,2,3,False,True,False,False,False,0.9833333333333332,Spring
Fog,2019-03-13 19:43:00,2019-03-13 20:03:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,2,3,False,False,False,True,False,0.3333333333333333,Spring
Rain,2019-03-13 20:03:00,2019-03-13 20:50:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,2,3,False,True,False,False,False,0.7833333333333333,Spring
Fog,2019-03-13 20:50:00,2019-03-13 21:25:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,2,3,False,False,False,True,False,0.5833333333333334,Spring
Rain,2019-03-13 21:25:00,2019-03-14 00:45:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,2,3,False,True,False,False,False,3.333333333333333,Spring
Fog,2019-03-14 01:03:00,2019-03-14 01:23:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,3,3,False,False,False,True,False,0.3333333333333333,Spring
Fog,2019-03-14 02:04:00,2019-03-14 03:23:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,3,3,False,False,False,True,False,1.3166666666666669,Spring
Fog,2019-03-14 03:43:00,2019-03-14 04:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,3,3,False,False,False,True,False,1.1833333333333331,Spring
Fog,2019-03-14 05:30:00,2019-03-14 06:44:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,3,3,False,False,False,True,False,1.2333333333333334,Spring
Rain,2019-03-14 08:37:00,2019-03-14 10:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,3,3,False,True,False,False,False,1.8333333333333333,Spring
Fog,2019-03-14 10:27:00,2019-03-14 11:24:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,3,3,False,False,False,True,False,0.95,Spring
Rain,2019-03-14 13:05:00,2019-03-14 14:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,3,3,False,True,False,False,False,1.5,Spring
Fog,2019-03-14 14:35:00,2019-03-14 15:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,3,3,False,False,False,True,False,1.0,Spring
Rain,2019-03-14 19:26:00,2019-03-15 00:51:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,3,3,False,True,False,False,False,5.416666666666667,Spring
Snow,2019-03-15 00:51:00,2019-03-15 05:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,4,3,False,True,False,False,False,5.066666666666666,Spring
Fog,2019-03-17 13:50:00,2019-03-17 15:12:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,6,3,False,False,False,True,False,1.3666666666666667,Spring
Fog,2019-03-20 13:57:00,2019-03-20 14:26:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,2,3,False,False,False,True,False,0.4833333333333333,Spring
Rain,2019-03-24 05:27:00,2019-03-24 07:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,6,3,False,True,False,False,False,1.7666666666666666,Spring
Rain,2019-03-24 14:44:00,2019-03-24 17:02:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,6,3,False,True,False,False,False,2.3,Spring
Rain,2019-03-28 20:41:00,2019-03-28 21:21:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,3,3,False,True,False,False,False,0.6666666666666666,Spring
Snow,2019-03-31 22:41:00,2019-03-31 23:03:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,6,3,False,True,False,False,False,0.3666666666666666,Spring
Rain,2019-04-02 04:07:00,2019-04-02 05:23:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,1,4,False,True,False,False,False,1.2666666666666666,Spring
Snow,2019-04-02 05:42:00,2019-04-02 08:24:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,1,4,False,True,False,False,False,2.7,Spring
Fog,2019-04-02 09:06:00,2019-04-02 10:06:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,1,4,False,False,False,True,False,1.0,Spring
Fog,2019-04-02 11:24:00,2019-04-02 14:03:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,1,4,False,False,False,True,False,2.65,Spring
Rain,2019-04-02 22:48:00,2019-04-02 23:05:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,1,4,False,True,False,False,False,0.2833333333333333,Spring
Rain,2019-04-04 09:15:00,2019-04-04 15:45:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,3,4,False,True,False,False,False,6.5,Spring
Rain,2019-04-04 16:06:00,2019-04-04 17:48:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,3,4,False,True,False,False,False,1.7,Spring
Rain,2019-04-04 18:51:00,2019-04-04 23:41:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,3,4,False,True,False,False,False,4.833333333333333,Spring
Fog,2019-04-05 08:33:00,2019-04-05 09:04:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,4,4,False,False,False,True,False,0.5166666666666667,Spring
Fog,2019-04-05 09:23:00,2019-04-05 17:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,4,4,False,False,False,True,False,8.066666666666666,Spring
Rain,2019-04-06 00:25:00,2019-04-06 00:44:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,5,4,False,True,False,False,False,0.3166666666666666,Spring
Rain,2019-04-06 05:21:00,2019-04-06 06:03:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,5,4,False,True,False,False,False,0.7,Spring
Rain,2019-04-06 11:24:00,2019-04-06 13:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,5,4,False,True,False,False,False,2.15,Spring
Rain,2019-04-07 19:28:00,2019-04-07 20:28:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,6,4,False,True,False,False,False,1.0,Spring
Rain,2019-04-07 23:28:00,2019-04-07 23:48:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,6,4,False,True,False,False,False,0.3333333333333333,Spring
Fog,2019-04-08 06:33:00,2019-04-08 06:51:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,0,4,False,False,False,True,False,0.3,Spring
Snow,2019-04-10 13:49:00,2019-04-10 14:38:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,2,4,False,True,False,False,False,0.8166666666666667,Spring
Snow,2019-04-10 15:49:00,2019-04-10 19:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,2,4,False,True,False,False,False,3.633333333333333,Spring
Snow,2019-04-11 07:50:00,2019-04-11 08:10:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,3,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-12 01:50:00,2019-04-12 03:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,4,4,False,True,False,False,False,1.4,Spring
Fog,2019-04-12 15:30:00,2019-04-12 15:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,4,4,False,False,False,True,False,0.4,Spring
Snow,2019-04-12 18:45:00,2019-04-12 19:00:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,4,4,False,True,False,False,False,0.25,Spring
Snow,2019-04-12 20:21:00,2019-04-12 20:40:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,4,4,False,True,False,False,False,0.3166666666666666,Spring
Snow,2019-04-13 04:23:00,2019-04-13 04:41:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,5,4,False,True,False,False,False,0.3,Spring
Rain,2019-04-16 10:36:00,2019-04-16 11:16:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,1,4,False,True,False,False,False,0.6666666666666666,Spring
Rain,2019-04-17 13:56:00,2019-04-17 14:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,2,4,False,True,False,False,False,0.3166666666666666,Spring
Rain,2019-04-17 16:55:00,2019-04-17 17:16:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,2,4,False,True,False,False,False,0.35,Spring
Rain,2019-04-17 19:55:00,2019-04-17 20:16:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,2,4,False,True,False,False,False,0.35,Spring
Rain,2019-04-17 20:56:00,2019-04-17 21:16:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,2,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-17 21:35:00,2019-04-17 22:35:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,2,4,False,True,False,False,False,1.0,Spring
Rain,2019-04-17 22:56:00,2019-04-17 23:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,2,4,False,True,False,False,False,0.3166666666666666,Spring
Rain,2019-04-17 23:35:00,2019-04-18 00:16:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,2,4,False,True,False,False,False,0.6833333333333333,Spring
Fog,2019-04-18 00:35:00,2019-04-18 00:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,3,4,False,False,False,True,False,0.3333333333333333,Spring
Fog,2019-04-18 02:36:00,2019-04-18 02:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,3,4,False,False,False,True,False,0.3166666666666666,Spring
Fog,2019-04-18 03:16:00,2019-04-18 03:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,3,4,False,False,False,True,False,0.3166666666666666,Spring
Rain,2019-04-19 00:55:00,2019-04-19 01:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,4,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-21 12:36:00,2019-04-21 12:56:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,6,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-22 10:55:00,2019-04-22 11:16:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,0,4,False,True,False,False,False,0.35,Spring
Rain,2019-04-22 11:35:00,2019-04-22 11:36:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,0,4,False,True,False,False,False,0.0166666666666666,Spring
Rain,2019-04-22 19:36:00,2019-04-22 20:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,0,4,False,True,False,False,False,0.65,Spring
Rain,2019-04-22 23:55:00,2019-04-23 02:36:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,0,4,False,True,False,False,False,2.683333333333333,Spring
Rain,2019-04-25 11:35:00,2019-04-25 17:35:00,0.19,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,3,4,False,True,False,False,False,6.0,Spring
Rain,2019-04-27 10:35:00,2019-04-27 13:35:00,0.09,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,5,4,False,True,False,False,False,3.0,Spring
Rain,2019-04-27 13:55:00,2019-04-27 14:15:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,5,4,False,True,False,False,False,0.3333333333333333,Spring
Snow,2019-04-27 14:36:00,2019-04-27 21:15:00,0.18,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,5,4,False,True,False,False,False,6.65,Spring
Rain,2019-04-27 21:16:00,2019-04-27 21:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,5,4,False,True,False,False,False,0.3166666666666666,Spring
Snow,2019-04-27 21:35:00,2019-04-27 21:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,5,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-27 21:55:00,2019-04-27 22:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,5,4,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-04-29 08:56:00,2019-04-29 09:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,0,4,False,True,False,False,False,0.3166666666666666,Spring
Fog,2019-04-29 13:15:00,2019-04-29 15:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,0,4,False,False,False,True,False,2.333333333333333,Spring
Rain,2019-04-30 10:35:00,2019-04-30 11:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,1,4,False,True,False,False,False,0.6666666666666666,Spring
Rain,2019-04-30 11:55:00,2019-04-30 20:15:00,0.19,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,1,4,False,True,False,False,False,8.333333333333334,Spring
Rain,2019-04-30 20:55:00,2019-04-30 22:55:00,0.05,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,1,4,False,True,False,False,False,2.0,Spring
Rain,2019-05-01 02:35:00,2019-05-01 04:55:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,2,5,False,True,False,False,False,2.333333333333333,Spring
Rain,2019-05-01 05:15:00,2019-05-01 11:55:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,2,5,False,True,False,False,False,6.666666666666667,Spring
Fog,2019-05-02 06:55:00,2019-05-02 07:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,3,5,False,False,False,True,False,1.0,Spring
Fog,2019-05-02 11:35:00,2019-05-02 11:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,3,5,False,False,False,True,False,0.3333333333333333,Spring
Fog,2019-05-02 18:35:00,2019-05-02 18:36:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,3,5,False,False,True,False,False,0.0166666666666666,Spring
Rain,2019-05-05 14:15:00,2019-05-05 14:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,6,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-05-06 05:55:00,2019-05-06 06:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-05-06 06:35:00,2019-05-06 06:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,0,5,False,True,False,False,False,0.3333333333333333,Spring
Rain,2019-05-06 11:35:00,2019-05-06 13:15:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,0,5,False,True,False,False,False,1.6666666666666667,Spring
Rain,2019-05-07 05:15:00,2019-05-07 05:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,1,5,False,True,False,False,False,0.6666666666666666,Spring
Rain,2019-05-08 06:15:00,2019-05-08 07:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,2,5,False,True,False,False,False,1.0,Spring
